latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.57335,79.25333,334.35,0.52,0.67,2016-04-27,0840,N,VIIRS,n,2,302.77,4.19,D,0
29.58617,79.36862,367,0.53,0.67,2016-04-27,0840,N,VIIRS,h,2,300.78,15.06,D,0
29.5913,79.4603,332.95,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,301.05,5.51,D,0
29.58642,79.37303,353.07,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,300.81,17.31,D,0
29.58802,79.29028,348.55,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,300.5,6.33,D,0
29.58773,79.28511,333.45,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,298.53,6.33,D,0
29.67779,79.48076,331.49,0.54,0.68,2016-04-27,0840,N,VIIRS,l,2,304.64,5.12,D,0
29.69844,79.74848,344.78,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,299,10.67,D,0
29.69822,79.74433,354.6,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,303.03,12.8,D,0
29.69803,79.74065,345.36,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,301.44,12.8,D,0
29.70408,79.73294,332.83,0.56,0.69,2016-04-27,0840,N,VIIRS,l,2,303.54,14.16,D,0
29.70386,79.72874,335.46,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,302.25,6.27,D,0
29.6906,79.48216,337.55,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,302.74,11.56,D,0
29.69033,79.47717,341.11,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,303.51,7.66,D,0
29.71048,79.73206,348.46,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,304.11,8.75,D,0
29.71026,79.72787,334.99,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,304.6,9.96,D,0
29.71686,79.7306,337.3,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,302.72,8.75,D,0
29.72362,79.73631,330.49,0.56,0.69,2016-04-27,0840,N,VIIRS,l,2,300.74,5.65,D,0
29.73311,79.55847,331.73,0.55,0.68,2016-04-27,0840,N,VIIRS,n,2,300.56,4.39,D,0
29.74517,79.65919,367,0.56,0.69,2016-04-27,0840,N,VIIRS,h,2,304.92,26.41,D,0
29.74495,79.6553,335.47,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,301.54,16.63,D,0
29.74201,79.27384,330.62,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,300.66,3.48,D,0
29.7417,79.26857,334.56,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,300.64,3.48,D,0
29.74601,79.65881,367,0.56,0.69,2016-04-27,0840,N,VIIRS,h,2,307.01,15.94,D,0
29.74582,79.65485,367,0.56,0.69,2016-04-27,0840,N,VIIRS,h,2,305.63,15.94,D,0
29.33609,79.65696,333.55,0.55,0.68,2016-04-27,0840,N,VIIRS,n,2,300.45,5.14,D,0
29.35656,79.70023,331.98,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,295.28,9.29,D,0
29.33588,79.65294,341.74,0.55,0.68,2016-04-27,0840,N,VIIRS,n,2,300.54,5.14,D,0
29.33157,79.45079,335.35,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,301.22,7.8,D,0
29.33059,79.43256,337.11,0.54,0.67,2016-04-27,0840,N,VIIRS,n,2,303.17,6.41,D,0
29.3375,79.44322,335.84,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,301.91,11.31,D,0
29.3579,79.70593,367,0.56,0.69,2016-04-27,0840,N,VIIRS,h,2,300.41,11.79,D,0
29.35816,79.71093,346.16,0.56,0.69,2016-04-27,0840,N,VIIRS,n,2,297.66,11.79,D,0
29.36143,79.65123,332.16,0.55,0.68,2016-04-27,0840,N,VIIRS,n,2,296.21,4.41,D,0
29.36809,79.65603,346.48,0.55,0.68,2016-04-27,0840,N,VIIRS,n,2,295.31,12.24,D,0
29.36783,79.65112,341.04,0.55,0.68,2016-04-27,0840,N,VIIRS,n,2,296.71,10.19,D,0
29.35776,79.35225,331.44,0.53,0.67,2016-04-27,0840,N,VIIRS,l,2,303.89,7.24,D,0
29.36664,79.39782,367,0.53,0.67,2016-04-27,0840,N,VIIRS,h,2,307.08,10.87,D,0
29.3727,79.50634,332.36,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,299.92,5.59,D,0
29.3755,79.44295,367,0.54,0.68,2016-04-27,0840,N,VIIRS,h,2,302.39,16.15,D,0
29.37527,79.43889,367,0.54,0.68,2016-04-27,0840,N,VIIRS,h,2,299.96,16.15,D,0
29.37898,79.50486,335.94,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,301.32,5.59,D,0
29.37289,79.39673,334.84,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,299.82,10.87,D,0
29.37262,79.39191,344.55,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,303.96,8.92,D,0
29.37238,79.38763,339.07,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,303.26,8.92,D,0
29.38915,79.57304,367,0.55,0.68,2016-04-27,0840,N,VIIRS,h,2,303.71,26.22,D,0
29.38883,79.56731,367,0.55,0.68,2016-04-27,0840,N,VIIRS,h,2,302.05,26.22,D,0
29.38853,79.56197,367,0.55,0.68,2016-04-27,0840,N,VIIRS,h,2,306.13,25.91,D,0
29.37863,79.38636,367,0.53,0.67,2016-04-27,0840,N,VIIRS,h,2,304.29,21.78,D,0
29.38555,79.50871,348.31,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,298.13,12.73,D,0
29.3852,79.50247,349.03,0.54,0.68,2016-04-27,0840,N,VIIRS,n,2,299.29,9.92,D,0
29.37832,79.38106,330.73,0.53,0.67,2016-04-27,0840,N,VIIRS,n,2,301,15.52,D,0
29.38423,79.3738,367,0.53,0.67,2016-04-27,0840,N,VIIRS,h,2,305.68,7.8,D,0
29.37699,79.57635,331.51,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,289.67,4.09,N,0
29.3842,79.57912,307.96,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,288.05,3.05,N,0
29.276,79.52991,303.8,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,293.12,1.93,N,0
29.3039,79.57109,302.55,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,290.96,2.1,N,0
29.30492,79.74258,302.46,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,288.72,0.88,N,0
29.3143,79.68665,313.26,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,288.83,3.86,N,0
29.33718,79.66016,307.96,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,288,2.1,N,0
29.72984,79.59118,300.63,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.6,1.95,N,0
29.72483,79.73289,303.5,0.77,0.78,2016-04-27,1924,N,VIIRS,n,2,286.53,3.87,N,0
29.7246,79.73939,303.47,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,286.99,1.87,N,0
29.7156,79.57861,311.7,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.47,4.01,N,0
29.72919,79.59278,298.04,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.96,1.21,N,0
29.40264,79.48526,306.01,0.8,0.78,2016-04-27,1924,N,VIIRS,n,2,287.12,2.68,N,0
29.40199,79.50146,314.44,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.87,2.9,N,0
29.3992,79.57072,301.42,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.15,2.1,N,0
29.39749,79.61274,310.01,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,284.53,3.6,N,0
29.34501,79.64629,308.33,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,286.16,4.19,N,0
29.34988,79.70823,299.59,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,286.22,1.26,N,0
29.36495,79.50832,305.93,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,288.98,3.05,N,0
29.36441,79.70894,300.65,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,285.52,3.48,N,0
29.37145,79.7148,304.25,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,285.98,2.82,N,0
29.37725,79.56961,300.51,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,288.28,4.09,N,0
29.73734,79.58662,305.88,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,288.3,2.65,N,0
29.38009,79.49709,302.3,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,288.47,1.72,N,0
29.26673,79.5643,304.11,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,292.47,1.67,N,0
29.30298,79.57365,304.82,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,291.49,1.42,N,0
29.30308,79.74406,300.74,0.76,0.77,2016-04-27,1924,N,VIIRS,n,2,288.24,1.74,N,0
29.31276,79.68804,318.37,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,289.24,2.24,N,0
29.31293,79.68403,297.49,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,286.85,2.24,N,0
29.26761,79.56085,305.21,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,292.75,1.45,N,0
29.31313,79.67941,298.77,0.77,0.78,2016-04-27,1924,N,VIIRS,n,2,286.48,0.98,N,0
29.73771,79.57604,298.14,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.02,2.56,N,0
29.36543,79.70554,303.37,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,285.44,1.51,N,0
29.3652,79.71212,298.74,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,285.22,1.51,N,0
29.36493,79.50152,306.95,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,289.8,3.19,N,0
29.3509,79.70407,304.98,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,287.23,2.37,N,0
29.41016,79.48115,301.2,0.8,0.78,2016-04-27,1924,N,VIIRS,n,2,287.33,2.68,N,0
29.40962,79.49463,301.6,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.77,2.9,N,0
29.48836,79.55932,300.94,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.66,2.4,N,0
29.48766,79.56163,301.95,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.96,2.64,N,0
29.43768,79.52431,298.62,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.45,1.14,N,0
29.43747,79.53005,296.85,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,285.71,1.14,N,0
29.43003,79.53255,298.83,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,285.77,1.14,N,0
29.42961,79.54429,297.91,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.27,1.54,N,0
29.40966,79.48484,302.59,0.8,0.78,2016-04-27,1924,N,VIIRS,n,2,287.28,2.64,N,0
29.40919,79.49824,304.74,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,288.11,2.55,N,0
29.40219,79.48832,301.31,0.8,0.78,2016-04-27,1924,N,VIIRS,n,2,286.67,2.64,N,0
29.40182,79.4988,308.36,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.98,2.55,N,0
29.39916,79.57541,306.24,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.19,2.67,N,0
29.39772,79.6161,314.49,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,283.5,2.66,N,0
29.38423,79.58304,301.16,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,286.94,2.69,N,0
29.37724,79.57298,320.14,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,289.7,4.17,N,0
29.37699,79.58044,310.26,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,286.41,4.17,N,0
29.37248,79.7118,299.65,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,285.65,1.51,N,0
29.69111,79.62926,300.19,0.78,0.78,2016-04-27,1924,N,VIIRS,n,2,286.56,1.74,N,0
29.71498,79.58128,308.91,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,287.28,2.68,N,0
29.72257,79.57491,297.59,0.79,0.78,2016-04-27,1924,N,VIIRS,n,2,286.71,2.16,N,0
29.72338,79.7349,298.08,0.77,0.77,2016-04-27,1924,N,VIIRS,n,2,285.76,2.43,N,0
29.38824,79.38553,322.36,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,292.44,3.13,N,0
29.38972,79.37915,308.29,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,292.58,3.13,N,0
29.38389,79.38197,325.63,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,291.69,3.13,N,0
29.38516,79.37648,311.96,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,291.64,3.13,N,0
29.36835,79.4485,300.15,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,289.37,1.1,N,0
29.31272,79.68536,308.87,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,289.14,1.06,N,0
29.38498,79.35503,305.42,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,294.68,2.55,N,0
29.38031,79.37504,309.86,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,292.76,2.72,N,0
29.32322,79.61843,299.6,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.62,0.29,N,0
29.32249,79.62151,299.57,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.42,0.29,N,0
29.3115,79.66811,302.73,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,289.27,0.69,N,0
29.31097,79.67035,298.97,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.81,0.36,N,0
29.3453,79.45779,308.98,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,289.94,0.95,N,0
29.34373,79.4645,299.94,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.81,0.95,N,0
29.36544,79.50558,306.97,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,291.1,1.71,N,0
29.33163,79.64993,307.58,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,291.75,1.95,N,0
29.74791,79.72929,311.4,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,289.36,1.21,N,0
29.72723,79.73097,311.32,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.02,1.48,N,0
29.72626,79.73522,310.12,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.18,1.43,N,0
29.72365,79.72372,325.3,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,289.62,1.91,N,0
29.72302,79.72646,314.99,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.86,1.31,N,0
29.72233,79.72946,304.94,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.26,1.31,N,0
29.71845,79.72351,309.69,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,287.43,1.91,N,0
29.72899,79.56441,298.18,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.19,1.28,N,0
29.72108,79.57615,298.65,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.72,0.92,N,0
29.71951,79.58292,297.62,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.38,0.92,N,0
29.71458,79.5817,311.72,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.74,2.58,N,0
29.71309,79.58813,298.6,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.59,1.08,N,0
29.71083,79.57543,302.68,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.45,2.58,N,0
29.7095,79.58115,312.5,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.74,2.58,N,0
29.70804,79.58743,300.5,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.96,1.08,N,0
29.69329,79.60599,300.04,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.96,1.78,N,0
29.53424,79.61477,303.64,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,286.74,2.25,N,0
29.58393,79.28368,324.86,0.61,0.53,2016-04-27,2104,N,VIIRS,n,2,292.26,5.13,N,0
29.5798,79.30179,299.67,0.61,0.53,2016-04-27,2104,N,VIIRS,n,2,289.15,1.44,N,0
29.48198,79.63652,298.48,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,286.49,1.21,N,0
29.49514,79.35612,299.84,0.61,0.54,2016-04-27,2104,N,VIIRS,n,2,288.27,0.9,N,0
29.48966,79.37964,307.39,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.36,2.15,N,0
29.3294,79.65942,304.3,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,290.48,1.52,N,0
29.32888,79.66164,319.53,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,290.91,0.99,N,0
29.41118,79.39848,305.56,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,291.31,1.74,N,0
29.37146,79.56966,306.8,0.64,0.54,2016-04-27,2104,N,VIIRS,n,2,287.73,2.27,N,0
29.36031,79.57243,303.96,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,289.9,1.73,N,0
29.35946,79.57609,299.62,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,289.5,0.59,N,0
29.33971,79.66051,315.05,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,290.36,1.17,N,0
29.33845,79.64337,327.64,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,293.49,2.61,N,0
29.33785,79.64594,331.7,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,293.62,1.95,N,0
29.33902,79.64094,307.66,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,291.8,2.61,N,0
29.33724,79.64854,302.53,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,291.39,1.95,N,0
29.33468,79.65943,298.82,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.66,1.52,N,0
29.33401,79.66232,299.87,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.78,0.99,N,0
29.3329,79.64453,320.43,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,291.43,2.61,N,0
29.33225,79.6473,335,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,292.84,1.95,N,0
29.33104,79.65244,336.76,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,294.47,3.96,N,0
29.33048,79.65483,341.17,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,294.6,3.96,N,0
29.36677,79.49991,309.15,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,292.05,2.66,N,0
29.35118,79.56657,303.85,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,290.96,1.43,N,0
29.48805,79.38649,308.29,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.41,2.15,N,0
29.48369,79.38303,315.08,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.44,2.15,N,0
29.4403,79.5679,297.51,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,286.7,0.59,N,0
29.47741,79.38772,297.75,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.05,0.77,N,0
29.47551,79.39582,301.23,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.58,0.77,N,0
29.50757,79.3615,299.6,0.61,0.54,2016-04-27,2104,N,VIIRS,n,2,288.89,1.89,N,0
29.50536,79.37123,298.7,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,286.67,1.87,N,0
29.49457,79.39621,301.58,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.95,1.54,N,0
29.49278,79.40417,301.4,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,289.63,1.77,N,0
29.49144,79.38715,300.82,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.27,2.21,N,0
29.4465,79.58524,299.68,0.64,0.54,2016-04-27,2104,N,VIIRS,n,2,286.09,1.19,N,0
29.49393,79.35328,298.61,0.61,0.54,2016-04-27,2104,N,VIIRS,n,2,288.14,1.41,N,0
29.48875,79.37615,299.08,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,285.92,1.34,N,0
29.48708,79.38354,313.85,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.48,2.21,N,0
29.48274,79.37985,310.59,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,286.5,2.69,N,0
29.48179,79.36131,298.65,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,286.34,0.63,N,0
29.47471,79.39246,301.35,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,286.98,2.13,N,0
29.43871,79.52767,300.39,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.65,1.22,N,0
29.49193,79.27129,317.06,0.61,0.53,2016-04-27,2104,N,VIIRS,n,2,291.87,3.05,N,0
29.43063,79.54018,299.8,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.21,1.32,N,0
29.43481,79.43109,300.02,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287,0.81,N,0
29.42338,79.3457,301.93,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,290.57,0.95,N,0
29.41625,79.37656,306.06,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,290.85,1.25,N,0
29.63406,79.58852,301.57,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.08,2.09,N,0
29.73621,79.55572,304.51,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.8,1.41,N,0
29.69679,79.7489,298.19,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,285.38,0.24,N,0
29.69742,79.74618,309.56,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.35,1.04,N,0
29.698,79.74371,313.56,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.87,1.04,N,0
29.73358,79.58974,302.15,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.69,2.05,N,0
29.70245,79.74719,308.4,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,285.73,0.51,N,0
29.71269,79.72571,300.83,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.5,0.6,N,0
29.70697,79.72771,301.91,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.52,0.6,N,0
29.37521,79.5761,301.71,0.32,0.54,2016-04-27,2104,N,VIIRS,n,2,289.58,1.71,N,0
29.37658,79.57021,305.26,0.64,0.54,2016-04-27,2104,N,VIIRS,n,2,290.26,2.27,N,0
29.40109,79.48705,306.23,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.02,2.06,N,0
29.40274,79.47993,318.45,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.5,2.06,N,0
29.40401,79.47443,304.39,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.19,1.73,N,0
29.40519,79.46933,298.77,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.02,1.73,N,0
29.36582,79.66169,308.26,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.71,1.11,N,0
29.36649,79.65884,314.41,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,289.21,1.61,N,0
29.36716,79.65594,314.69,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,288.96,1.61,N,0
29.40553,79.49041,306.18,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,289.06,2.06,N,0
29.40719,79.48322,299.05,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,287.76,2.06,N,0
29.40969,79.47242,304.68,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.59,1.73,N,0
29.41088,79.46727,314.11,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,290.14,4.43,N,0
29.37271,79.65476,299.76,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.05,0.36,N,0
29.37337,79.65194,296.47,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,285.94,0.36,N,0
29.40998,79.49376,309.79,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,288.75,1.68,N,0
29.41678,79.46426,304.53,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,289.61,2.6,N,0
29.43913,79.36712,304.41,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,288.85,1.8,N,0
29.44349,79.37068,312.99,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,289.81,1.8,N,0
29.44639,79.58661,299.04,0.64,0.54,2016-04-27,2104,N,VIIRS,n,2,286.47,1.02,N,0
29.52939,79.34201,312.93,0.61,0.54,2016-04-27,2104,N,VIIRS,n,2,290.65,3.38,N,0
29.53099,79.33508,317.33,0.61,0.53,2016-04-27,2104,N,VIIRS,n,2,292.08,3.38,N,0
29.53384,79.34505,306.58,0.61,0.54,2016-04-27,2104,N,VIIRS,n,2,290.71,2.9,N,0
29.53659,79.33315,304.1,0.61,0.53,2016-04-27,2104,N,VIIRS,n,2,290.89,1.67,N,0
29.53531,79.33871,322.16,0.61,0.53,2016-04-27,2104,N,VIIRS,n,2,291.76,2.9,N,0
29.47574,79.64077,297.86,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,286.45,0.66,N,0
29.47633,79.63822,311.18,0.32,0.55,2016-04-27,2104,N,VIIRS,n,2,287.67,1.21,N,0
29.58583,79.43404,301.94,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.13,0.66,N,0
29.53379,79.61446,303,0.63,0.54,2016-04-27,2104,N,VIIRS,n,2,286.97,1.61,N,0
29.58653,79.43444,300.12,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.37,1.14,N,0
29.60735,79.4787,297.65,0.62,0.54,2016-04-27,2104,N,VIIRS,n,2,287.19,1.4,N,0
29.33387,79.46179,312.2,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,292.7,1.51,N,0
29.33532,79.45548,307.2,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,292.45,2.04,N,0
29.3582,79.35535,313.19,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,296.15,3.65,N,0
29.33886,79.46277,311.2,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,291.54,1.04,N,0
29.36547,79.34621,318.86,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,296.58,4.78,N,0
29.34365,79.46462,299.56,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,289.12,1.04,N,0
29.34518,79.45792,309.96,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,289.99,2.77,N,0
29.31282,79.66839,307.6,0.32,0.55,2016-04-27,2105,N,VIIRS,n,2,289.47,0.68,N,0
29.37962,79.37495,309.06,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,292.4,1.96,N,0
29.38418,79.35492,307.54,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,294.83,2.91,N,0
29.38449,79.37632,304.75,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,291.56,1.96,N,0
29.38328,79.38166,311.54,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,291.25,3.29,N,0
29.36811,79.44863,300.5,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,289.43,1.02,N,0
29.31373,79.68754,306.89,0.32,0.55,2016-04-27,2105,N,VIIRS,n,2,290.41,0.96,N,0
29.33296,79.44303,308.25,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,293.76,2.02,N,0
29.33019,79.45512,304.68,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,292.62,2.04,N,0
29.32874,79.46145,304.48,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,292.26,1.51,N,0
29.32771,79.44321,313.64,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,294.25,4.05,N,0
